sample_index,timestamp_sec,raw,voltage_v
83830,5.239375,-29860,0.0
83831,5.2394375,-29865,0.0
83832,5.2395,-29860,0.0
83833,5.2395625,-29857,0.0
83834,5.239625,-29859,0.0
83835,5.2396875,-29854,0.0
83836,5.23975,-29853,0.0
83837,5.2398125,-29856,0.0
83838,5.239875,-29858,0.0
83839,5.2399375,-29857,0.0
83840,5.24,-29860,0.0
83841,5.2400625,-29860,0.0
83842,5.240125,-29861,0.0
83843,5.2401875,-29862,0.0
83844,5.24025,-29862,0.0
83845,5.2403125,-29862,0.0
83846,5.240375,-29863,0.0
83847,5.2404375,-29861,0.0
83848,5.2405,-29861,0.0
83849,5.2405625,-29860,0.0
83850,5.240625,-29860,0.0
83851,5.2406875,-29862,0.0
83852,5.24075,-29856,0.0
83853,5.2408125,-29861,0.0
83854,5.240875,-29857,0.0
83855,5.2409375,-29853,0.0
83856,5.241,-29853,0.0
83857,5.2410625,-29856,0.0
83858,5.241125,-29856,0.0
83859,5.2411875,-29851,0.0
83860,5.24125,-29846,0.0
83861,5.2413125,-29850,0.0
83862,5.241375,-29855,0.0
83863,5.2414375,-29854,0.0
83864,5.2415,-29850,0.0
83865,5.2415625,-29856,0.0
83866,5.241625,-29859,0.0
83867,5.2416875,-29861,0.0
83868,5.24175,-29857,0.0
83869,5.2418125,-29857,0.0
83870,5.241875,-29851,0.0
83871,5.2419375,-29851,0.0
83872,5.242,-29859,0.0
83873,5.2420625,-29864,0.0
83874,5.242125,-29862,0.0
83875,5.2421875,-29857,0.0
83876,5.24225,-29859,0.0
83877,5.2423125,-29860,0.0
83878,5.242375,-29867,0.0
83879,5.2424375,-29864,0.0
83880,5.2425,-29862,0.0
83881,5.2425625,-29855,0.0
83882,5.242625,-29856,0.0
83883,5.2426875,-29861,0.0
83884,5.24275,-29859,0.0
83885,5.2428125,-29855,0.0
83886,5.242875,-29855,0.0
83887,5.2429375,-29850,0.0
83888,5.243,-29850,0.0
83889,5.2430625,-29861,0.0
83890,5.243125,-29861,0.0
83891,5.2431875,-29857,0.0
83892,5.24325,-29861,0.0
83893,5.2433125,-29862,0.0
83894,5.243375,-29858,0.0
83895,5.2434375,-29857,0.0
83896,5.2435,-29860,0.0
83897,5.2435625,-29857,0.0
83898,5.243625,-29855,0.0
83899,5.2436875,-29859,0.0
83900,5.24375,-29860,0.0
83901,5.2438125,-29858,0.0
83902,5.243875,-29859,0.0
83903,5.2439375,-29858,0.0
83904,5.244,-29861,0.0
83905,5.2440625,-29859,0.0
83906,5.244125,-29854,0.0
83907,5.2441875,-29852,0.0
83908,5.24425,-29857,0.0
83909,5.2443125,-29861,0.0
83910,5.244375,-29858,0.0
83911,5.2444375,-29860,0.0
83912,5.2445,-29864,0.0
83913,5.2445625,-29861,0.0
83914,5.244625,-29859,0.0
83915,5.2446875,-29857,0.0
83916,5.24475,-29853,0.0
83917,5.2448125,-29851,0.0
83918,5.244875,-29860,0.0
83919,5.2449375,-29859,0.0
83920,5.245,-29857,0.0
83921,5.2450625,-29860,0.0
83922,5.245125,-29862,0.0
83923,5.2451875,-29861,0.0
83924,5.24525,-29863,0.0
83925,5.2453125,-29863,0.0
83926,5.245375,-29865,0.0
83927,5.2454375,-29864,0.0
83928,5.2455,-29866,0.0
83929,5.2455625,-29861,0.0
83930,5.245625,-29855,0.0
83931,5.2456875,-29858,0.0
83932,5.24575,-29860,0.0
83933,5.2458125,-29859,0.0
83934,5.245875,-29856,0.0
83935,5.2459375,-29852,0.0
83936,5.246,-29849,0.0
83937,5.2460625,-29848,0.0
83938,5.246125,-29850,0.0
83939,5.2461875,-29854,0.0
83940,5.24625,-29858,0.0
83941,5.2463125,-29864,0.0
83942,5.246375,-29869,0.0
83943,5.2464375,-29863,0.0
83944,5.2465,-29856,0.0
83945,5.2465625,-29862,0.0
83946,5.246625,-29870,0.0
83947,5.2466875,-29865,0.0
83948,5.24675,-29859,0.0
83949,5.2468125,-29857,0.0
83950,5.246875,-29864,0.0
83951,5.2469375,-29864,0.0
83952,5.247,-29868,0.0
83953,5.2470625,-29867,0.0
83954,5.247125,-29865,0.0
83955,5.2471875,-29864,0.0
83956,5.24725,-29864,0.0
83957,5.2473125,-29858,0.0
83958,5.247375,-29856,0.0
83959,5.2474375,-29852,0.0
83960,5.2475,-29855,0.0
83961,5.2475625,-29854,0.0
83962,5.247625,-29851,0.0
83963,5.2476875,-29854,0.0
83964,5.24775,-29862,0.0
83965,5.2478125,-29857,0.0
83966,5.247875,-29850,0.0
83967,5.2479375,-29855,0.0
83968,5.248,-29853,0.0
83969,5.2480625,-29855,0.0
83970,5.248125,-29848,0.0
83971,5.2481875,-29854,0.0
83972,5.24825,-29857,0.0
83973,5.2483125,-29856,0.0
83974,5.248375,-29862,0.0
83975,5.2484375,-29863,0.0
83976,5.2485,-29859,0.0
83977,5.2485625,-29862,0.0
83978,5.248625,-29867,0.0
83979,5.2486875,-29862,0.0
83980,5.24875,-29864,0.0
83981,5.2488125,-29864,0.0
83982,5.248875,-29863,0.0
83983,5.2489375,-29860,0.0
83984,5.249,-29864,0.0
83985,5.2490625,-29864,0.0
83986,5.249125,-29859,0.0
83987,5.2491875,-29865,0.0
83988,5.24925,-29862,0.0
83989,5.2493125,-29856,0.0
83990,5.249375,-29860,0.0
83991,5.2494375,-29857,0.0
83992,5.2495,-29859,0.0
83993,5.2495625,-29865,0.0
83994,5.249625,-29862,0.0
83995,5.2496875,-29859,0.0
83996,5.24975,-29860,0.0
83997,5.2498125,-29857,0.0
83998,5.249875,-29855,0.0
83999,5.2499375,-29857,0.0
84000,5.25,-29855,0.0
84001,5.2500625,-29857,0.0
84002,5.250125,-29858,0.0
84003,5.2501875,-29859,0.0
84004,5.25025,-29857,0.0
84005,5.2503125,-29860,0.0
84006,5.250375,-29860,0.0
84007,5.2504375,-29862,0.0
84008,5.2505,-29855,0.0
84009,5.2505625,-29855,0.0
84010,5.250625,-29860,0.0
84011,5.2506875,-29857,0.0
84012,5.25075,-29855,0.0
84013,5.2508125,-29851,0.0
84014,5.250875,-29851,0.0
84015,5.2509375,-29847,0.0
84016,5.251,-29849,0.0
84017,5.2510625,-29849,0.0
84018,5.251125,-29848,0.0
84019,5.2511875,-29852,0.0
84020,5.25125,-29855,0.0
84021,5.2513125,-29855,0.0
84022,5.251375,-29856,0.0
84023,5.2514375,-29852,0.0
84024,5.2515,-29850,0.0
84025,5.2515625,-29854,0.0
84026,5.251625,-29853,0.0
84027,5.2516875,-29854,0.0
84028,5.25175,-29859,0.0
84029,5.2518125,-29856,0.0
84030,5.251875,-29849,0.0
84031,5.2519375,-29850,0.0
84032,5.252,-29857,0.0
84033,5.2520625,-29860,0.0
84034,5.252125,-29861,0.0
84035,5.2521875,-29857,0.0
84036,5.25225,-29854,0.0
84037,5.2523125,-29855,0.0
84038,5.252375,-29860,0.0
84039,5.2524375,-29853,0.0
84040,5.2525,-29849,0.0
84041,5.2525625,-29852,0.0
84042,5.252625,-29854,0.0
84043,5.2526875,-29855,0.0
84044,5.25275,-29854,0.0
84045,5.2528125,-29855,0.0
84046,5.252875,-29853,0.0
84047,5.2529375,-29852,0.0
84048,5.253,-29852,0.0
84049,5.2530625,-29850,0.0
84050,5.253125,-29847,0.0
84051,5.2531875,-29850,0.0
84052,5.25325,-29849,0.0
84053,5.2533125,-29849,0.0
84054,5.253375,-29853,0.0
84055,5.2534375,-29850,0.0
84056,5.2535,-29850,0.0
84057,5.2535625,-29859,0.0
84058,5.253625,-29856,0.0
84059,5.2536875,-29849,0.0
84060,5.25375,-29852,0.0
84061,5.2538125,-29857,0.0
84062,5.253875,-29852,0.0
84063,5.2539375,-29851,0.0
84064,5.254,-29852,0.0
84065,5.2540625,-29850,0.0
84066,5.254125,-29851,0.0
84067,5.2541875,-29850,0.0
84068,5.25425,-29852,0.0
84069,5.2543125,-29851,0.0
84070,5.254375,-29854,0.0
84071,5.2544375,-29855,0.0
84072,5.2545,-29857,0.0
84073,5.2545625,-29859,0.0
84074,5.254625,-29859,0.0
84075,5.2546875,-29857,0.0
84076,5.25475,-29853,0.0
84077,5.2548125,-29858,0.0
84078,5.254875,-29858,0.0
84079,5.2549375,-29855,0.0
84080,5.255,-29852,0.0
84081,5.2550625,-29856,0.0
84082,5.255125,-29861,0.0
84083,5.2551875,-29861,0.0
84084,5.25525,-29859,0.0
84085,5.2553125,-29856,0.0
84086,5.255375,-29857,0.0
84087,5.2554375,-29855,0.0
84088,5.2555,-29855,0.0
84089,5.2555625,-29857,0.0
84090,5.255625,-29858,0.0
84091,5.2556875,-29861,0.0
84092,5.25575,-29859,0.0
84093,5.2558125,-29858,0.0
84094,5.255875,-29861,0.0
84095,5.2559375,-29858,0.0
84096,5.256,-29856,0.0
84097,5.2560625,-29860,0.0
84098,5.256125,-29859,0.0
84099,5.2561875,-29863,0.0
84100,5.25625,-29863,0.0
84101,5.2563125,-29862,0.0
84102,5.256375,-29856,0.0
84103,5.2564375,-29853,0.0
84104,5.2565,-29853,0.0
84105,5.2565625,-29859,0.0
84106,5.256625,-29860,0.0
84107,5.2566875,-29860,0.0
84108,5.25675,-29857,0.0
84109,5.2568125,-29858,0.0
84110,5.256875,-29865,0.0
84111,5.2569375,-29864,0.0
84112,5.257,-29858,0.0
84113,5.2570625,-29859,0.0
84114,5.257125,-29863,0.0
84115,5.2571875,-29864,0.0
84116,5.25725,-29864,0.0
84117,5.2573125,-29863,0.0
84118,5.257375,-29861,0.0
84119,5.2574375,-29861,0.0
84120,5.2575,-29864,0.0
84121,5.2575625,-29859,0.0
84122,5.257625,-29858,0.0
84123,5.2576875,-29858,0.0
84124,5.25775,-29864,0.0
84125,5.2578125,-29862,0.0
84126,5.257875,-29863,0.0
84127,5.2579375,-29862,0.0
84128,5.258,-29859,0.0
84129,5.2580625,-29855,0.0
84130,5.258125,-29857,0.0
84131,5.2581875,-29853,0.0
84132,5.25825,-29855,0.0
84133,5.2583125,-29860,0.0
84134,5.258375,-29858,0.0
84135,5.2584375,-29854,0.0
84136,5.2585,-29857,0.0
84137,5.2585625,-29863,0.0
84138,5.258625,-29859,0.0
84139,5.2586875,-29857,0.0
84140,5.25875,-29856,0.0
84141,5.2588125,-29855,0.0
84142,5.258875,-29861,0.0
84143,5.2589375,-29864,0.0
84144,5.259,-29860,0.0
84145,5.2590625,-29855,0.0
84146,5.259125,-29858,0.0
84147,5.2591875,-29860,0.0
84148,5.25925,-29859,0.0
84149,5.2593125,-29854,0.0
84150,5.259375,-29860,0.0
84151,5.2594375,-29861,0.0
84152,5.2595,-29853,0.0
84153,5.2595625,-29854,0.0
84154,5.259625,-29858,0.0
84155,5.2596875,-29860,0.0
84156,5.25975,-29860,0.0
84157,5.2598125,-29857,0.0
84158,5.259875,-29852,0.0
84159,5.2599375,-29852,0.0
84160,5.26,-29867,0.0
84161,5.2600625,-29871,0.0
84162,5.260125,-29863,0.0
84163,5.2601875,-29858,0.0
84164,5.26025,-29862,0.0
84165,5.2603125,-29865,0.0
84166,5.260375,-29859,0.0
84167,5.2604375,-29854,0.0
84168,5.2605,-29859,0.0
84169,5.2605625,-29858,0.0
84170,5.260625,-29861,0.0
84171,5.2606875,-29862,0.0
84172,5.26075,-29858,0.0
84173,5.2608125,-29859,0.0
84174,5.260875,-29855,0.0
84175,5.2609375,-29856,0.0
84176,5.261,-29868,0.0
84177,5.2610625,-29869,0.0
84178,5.261125,-29860,0.0
84179,5.2611875,-29856,0.0
84180,5.26125,-29856,0.0
84181,5.2613125,-29859,0.0
84182,5.261375,-29862,0.0
84183,5.2614375,-29863,0.0
84184,5.2615,-29861,0.0
84185,5.2615625,-29859,0.0
84186,5.261625,-29865,0.0
84187,5.2616875,-29861,0.0
84188,5.26175,-29860,0.0
84189,5.2618125,-29862,0.0
84190,5.261875,-29864,0.0
84191,5.2619375,-29860,0.0
84192,5.262,-29858,0.0
84193,5.2620625,-29857,0.0
84194,5.262125,-29855,0.0
84195,5.2621875,-29854,0.0
84196,5.26225,-29851,0.0
84197,5.2623125,-29849,0.0
84198,5.262375,-29849,0.0
84199,5.2624375,-29848,0.0
84200,5.2625,-29850,0.0
84201,5.2625625,-29853,0.0
84202,5.262625,-29850,0.0
84203,5.2626875,-29850,0.0
84204,5.26275,-29851,0.0
84205,5.2628125,-29853,0.0
84206,5.262875,-29854,0.0
84207,5.2629375,-29850,0.0
84208,5.263,-29853,0.0
84209,5.2630625,-29853,0.0
84210,5.263125,-29854,0.0
84211,5.2631875,-29857,0.0
84212,5.26325,-29854,0.0
84213,5.2633125,-29852,0.0
84214,5.263375,-29852,0.0
84215,5.2634375,-29852,0.0
84216,5.2635,-29855,0.0
84217,5.2635625,-29848,0.0
84218,5.263625,-29848,0.0
84219,5.2636875,-29848,0.0
84220,5.26375,-29846,0.0
84221,5.2638125,-29847,0.0
84222,5.263875,-29855,0.0
84223,5.2639375,-29857,0.0
84224,5.264,-29854,0.0
84225,5.2640625,-29853,0.0
84226,5.264125,-29853,0.0
84227,5.2641875,-29861,0.0
84228,5.26425,-29864,0.0
84229,5.2643125,-29863,0.0
84230,5.264375,-29863,0.0
84231,5.2644375,-29863,0.0
84232,5.2645,-29862,0.0
84233,5.2645625,-29861,0.0
84234,5.264625,-29860,0.0
84235,5.2646875,-29858,0.0
84236,5.26475,-29859,0.0
84237,5.2648125,-29856,0.0
84238,5.264875,-29853,0.0
84239,5.2649375,-29852,0.0
84240,5.265,-29849,0.0
84241,5.2650625,-29853,0.0
84242,5.265125,-29852,0.0
84243,5.2651875,-29855,0.0
84244,5.26525,-29859,0.0
84245,5.2653125,-29856,0.0
84246,5.265375,-29853,0.0
84247,5.2654375,-29849,0.0
84248,5.2655,-29853,0.0
84249,5.2655625,-29860,0.0
84250,5.265625,-29862,0.0
84251,5.2656875,-29865,0.0
84252,5.26575,-29860,0.0
84253,5.2658125,-29853,0.0
84254,5.265875,-29856,0.0
84255,5.2659375,-29858,0.0
84256,5.266,-29856,0.0
84257,5.2660625,-29853,0.0
84258,5.266125,-29858,0.0
84259,5.2661875,-29864,0.0
84260,5.26625,-29859,0.0
84261,5.2663125,-29856,0.0
84262,5.266375,-29867,0.0
84263,5.2664375,-29865,0.0
84264,5.2665,-29865,0.0
84265,5.2665625,-29864,0.0
84266,5.266625,-29859,0.0
84267,5.2666875,-29859,0.0
84268,5.26675,-29862,0.0
84269,5.2668125,-29865,0.0
84270,5.266875,-29861,0.0
84271,5.2669375,-29857,0.0
84272,5.267,-29857,0.0
84273,5.2670625,-29863,0.0
84274,5.267125,-29874,0.0
84275,5.2671875,-29874,0.0
84276,5.26725,-29872,0.0
84277,5.2673125,-29863,0.0
84278,5.267375,-29860,0.0
84279,5.2674375,-29859,0.0
84280,5.2675,-29858,0.0
84281,5.2675625,-29860,0.0
84282,5.267625,-29856,0.0
84283,5.2676875,-29859,0.0
84284,5.26775,-29866,0.0
84285,5.2678125,-29867,0.0
84286,5.267875,-29864,0.0
84287,5.2679375,-29861,0.0
84288,5.268,-29865,0.0
84289,5.2680625,-29862,0.0
84290,5.268125,-29860,0.0
84291,5.2681875,-29857,0.0
84292,5.26825,-29851,0.0
84293,5.2683125,-29852,0.0
84294,5.268375,-29846,0.0
84295,5.2684375,-29852,0.0
84296,5.2685,-29860,0.0
84297,5.2685625,-29860,0.0
84298,5.268625,-29862,0.0
84299,5.2686875,-29858,0.0
84300,5.26875,-29862,0.0
84301,5.2688125,-29865,0.0
84302,5.268875,-29865,0.0
84303,5.2689375,-29865,0.0
84304,5.269,-29863,0.0
84305,5.2690625,-29861,0.0
84306,5.269125,-29862,0.0
84307,5.2691875,-29857,0.0
84308,5.26925,-29860,0.0
84309,5.2693125,-29851,0.0
84310,5.269375,-29850,0.0
84311,5.2694375,-29856,0.0
84312,5.2695,-29862,0.0
84313,5.2695625,-29865,0.0
84314,5.269625,-29859,0.0
84315,5.2696875,-29857,0.0
84316,5.26975,-29858,0.0
84317,5.2698125,-29859,0.0
84318,5.269875,-29859,0.0
84319,5.2699375,-29859,0.0
84320,5.27,-29852,0.0
84321,5.2700625,-29858,0.0
84322,5.270125,-29863,0.0
84323,5.2701875,-29861,0.0
84324,5.27025,-29861,0.0
84325,5.2703125,-29862,0.0
84326,5.270375,-29862,0.0
84327,5.2704375,-29860,0.0
84328,5.2705,-29862,0.0
84329,5.2705625,-29868,0.0
84330,5.270625,-29862,0.0
84331,5.2706875,-29858,0.0
84332,5.27075,-29859,0.0
84333,5.2708125,-29858,0.0
84334,5.270875,-29866,0.0
84335,5.2709375,-29861,0.0
84336,5.271,-29861,0.0
84337,5.2710625,-29858,0.0
84338,5.271125,-29859,0.0
84339,5.2711875,-29857,0.0
84340,5.27125,-29854,0.0
84341,5.2713125,-29853,0.0
84342,5.271375,-29854,0.0
84343,5.2714375,-29855,0.0
84344,5.2715,-29860,0.0
84345,5.2715625,-29855,0.0
84346,5.271625,-29850,0.0
84347,5.2716875,-29855,0.0
84348,5.27175,-29858,0.0
84349,5.2718125,-29854,0.0
84350,5.271875,-29856,0.0
84351,5.2719375,-29852,0.0
84352,5.272,-29855,0.0
84353,5.2720625,-29859,0.0
84354,5.272125,-29853,0.0
84355,5.2721875,-29852,0.0
84356,5.27225,-29862,0.0
84357,5.2723125,-29867,0.0
84358,5.272375,-29859,0.0
84359,5.2724375,-29857,0.0
84360,5.2725,-29850,0.0
84361,5.2725625,-29850,0.0
84362,5.272625,-29854,0.0
84363,5.2726875,-29855,0.0
84364,5.27275,-29857,0.0
84365,5.2728125,-29858,0.0
84366,5.272875,-29855,0.0
84367,5.2729375,-29855,0.0
84368,5.273,-29854,0.0
84369,5.2730625,-29848,0.0
84370,5.273125,-29845,0.0
84371,5.2731875,-29849,0.0
84372,5.27325,-29856,0.0
84373,5.2733125,-29857,0.0
84374,5.273375,-29857,0.0
84375,5.2734375,-29863,0.0
84376,5.2735,-29856,0.0
84377,5.2735625,-29861,0.0
84378,5.273625,-29865,0.0
84379,5.2736875,-29866,0.0
84380,5.27375,-29864,0.0
84381,5.2738125,-29861,0.0
84382,5.273875,-29858,0.0
84383,5.2739375,-29860,0.0
84384,5.274,-29856,0.0
84385,5.2740625,-29855,0.0
84386,5.274125,-29861,0.0
84387,5.2741875,-29863,0.0
84388,5.27425,-29865,0.0
84389,5.2743125,-29860,0.0
84390,5.274375,-29860,0.0
84391,5.2744375,-29864,0.0
84392,5.2745,-29862,0.0
84393,5.2745625,-29858,0.0
84394,5.274625,-29861,0.0
84395,5.2746875,-29857,0.0
84396,5.27475,-29861,0.0
84397,5.2748125,-29866,0.0
84398,5.274875,-29865,0.0
84399,5.2749375,-29862,0.0
84400,5.275,-29856,0.0
84401,5.2750625,-29858,0.0
84402,5.275125,-29854,0.0
84403,5.2751875,-29860,0.0
84404,5.27525,-29860,0.0
84405,5.2753125,-29859,0.0
84406,5.275375,-29854,0.0
84407,5.2754375,-29856,0.0
84408,5.2755,-29856,0.0
84409,5.2755625,-29858,0.0
84410,5.275625,-29867,0.0
84411,5.2756875,-29865,0.0
84412,5.27575,-29857,0.0
84413,5.2758125,-29855,0.0
84414,5.275875,-29858,0.0
84415,5.2759375,-29857,0.0
84416,5.276,-29855,0.0
84417,5.2760625,-29858,0.0
84418,5.276125,-29865,0.0
84419,5.2761875,-29863,0.0
84420,5.27625,-29859,0.0
84421,5.2763125,-29854,0.0
84422,5.276375,-29858,0.0
84423,5.2764375,-29859,0.0
84424,5.2765,-29858,0.0
84425,5.2765625,-29857,0.0
84426,5.276625,-29855,0.0
84427,5.2766875,-29856,0.0
84428,5.27675,-29858,0.0
84429,5.2768125,-29858,0.0
84430,5.276875,-29859,0.0
84431,5.2769375,-29862,0.0
84432,5.277,-29857,0.0
84433,5.2770625,-29856,0.0
84434,5.277125,-29854,0.0
84435,5.2771875,-29854,0.0
84436,5.27725,-29857,0.0
84437,5.2773125,-29859,0.0
84438,5.277375,-29859,0.0
84439,5.2774375,-29854,0.0
84440,5.2775,-29858,0.0
84441,5.2775625,-29858,0.0
84442,5.277625,-29863,0.0
84443,5.2776875,-29868,0.0
84444,5.27775,-29865,0.0
84445,5.2778125,-29867,0.0
84446,5.277875,-29865,0.0
84447,5.2779375,-29863,0.0
84448,5.278,-29864,0.0
84449,5.2780625,-29860,0.0
84450,5.278125,-29862,0.0
84451,5.2781875,-29863,0.0
84452,5.27825,-29861,0.0
84453,5.2783125,-29859,0.0
84454,5.278375,-29859,0.0
84455,5.2784375,-29852,0.0
84456,5.2785,-29855,0.0
84457,5.2785625,-29851,0.0
84458,5.278625,-29850,0.0
84459,5.2786875,-29851,0.0
84460,5.27875,-29852,0.0
84461,5.2788125,-29856,0.0
84462,5.278875,-29856,0.0
84463,5.2789375,-29854,0.0
84464,5.279,-29860,0.0
84465,5.2790625,-29865,0.0
84466,5.279125,-29865,0.0
84467,5.2791875,-29856,0.0
84468,5.27925,-29860,0.0
84469,5.2793125,-29863,0.0
84470,5.279375,-29862,0.0
84471,5.2794375,-29855,0.0
84472,5.2795,-29858,0.0
84473,5.2795625,-29861,0.0
84474,5.279625,-29866,0.0
84475,5.2796875,-29870,0.0
84476,5.27975,-29869,0.0
84477,5.2798125,-29865,0.0
84478,5.279875,-29864,0.0
84479,5.2799375,-29863,0.0
84480,5.28,-29863,0.0
84481,5.2800625,-29862,0.0
84482,5.280125,-29862,0.0
84483,5.2801875,-29865,0.0
84484,5.28025,-29857,0.0
84485,5.2803125,-29861,0.0
84486,5.280375,-29857,0.0
84487,5.2804375,-29854,0.0
84488,5.2805,-29859,0.0
84489,5.2805625,-29858,0.0
84490,5.280625,-29862,0.0
84491,5.2806875,-29863,0.0
84492,5.28075,-29860,0.0
84493,5.2808125,-29859,0.0
84494,5.280875,-29861,0.0
84495,5.2809375,-29860,0.0
84496,5.281,-29859,0.0
84497,5.2810625,-29859,0.0
84498,5.281125,-29867,0.0
84499,5.2811875,-29869,0.0
84500,5.28125,-29867,0.0
84501,5.2813125,-29869,0.0
84502,5.281375,-29859,0.0
84503,5.2814375,-29854,0.0
84504,5.2815,-29852,0.0
84505,5.2815625,-29854,0.0
84506,5.281625,-29861,0.0
84507,5.2816875,-29870,0.0
84508,5.28175,-29862,0.0
84509,5.2818125,-29861,0.0
84510,5.281875,-29866,0.0
84511,5.2819375,-29867,0.0
84512,5.282,-29864,0.0
84513,5.2820625,-29867,0.0
84514,5.282125,-29866,0.0
84515,5.2821875,-29868,0.0
84516,5.28225,-29868,0.0
84517,5.2823125,-29865,0.0
84518,5.282375,-29860,0.0
84519,5.2824375,-29865,0.0
84520,5.2825,-29869,0.0
84521,5.2825625,-29869,0.0
84522,5.282625,-29871,0.0
84523,5.2826875,-29869,0.0
84524,5.28275,-29865,0.0
84525,5.2828125,-29865,0.0
84526,5.282875,-29864,0.0
84527,5.2829375,-29865,0.0
84528,5.283,-29868,0.0
84529,5.2830625,-29871,0.0
84530,5.283125,-29863,0.0
84531,5.2831875,-29868,0.0
84532,5.28325,-29871,0.0
84533,5.2833125,-29865,0.0
84534,5.283375,-29867,0.0
84535,5.2834375,-29874,0.0
84536,5.2835,-29866,0.0
84537,5.2835625,-29860,0.0
84538,5.283625,-29860,0.0
84539,5.2836875,-29868,0.0
84540,5.28375,-29868,0.0
84541,5.2838125,-29867,0.0
84542,5.283875,-29872,0.0
84543,5.2839375,-29869,0.0
84544,5.284,-29862,0.0
84545,5.2840625,-29861,0.0
84546,5.284125,-29859,0.0
84547,5.2841875,-29861,0.0
84548,5.28425,-29866,0.0
84549,5.2843125,-29872,0.0
84550,5.284375,-29868,0.0
84551,5.2844375,-29862,0.0
84552,5.2845,-29861,0.0
84553,5.2845625,-29860,0.0
84554,5.284625,-29864,0.0
84555,5.2846875,-29866,0.0
84556,5.28475,-29861,0.0
84557,5.2848125,-29858,0.0
84558,5.284875,-29860,0.0
84559,5.2849375,-29861,0.0
84560,5.285,-29854,0.0
84561,5.2850625,-29859,0.0
84562,5.285125,-29857,0.0
84563,5.2851875,-29861,0.0
84564,5.28525,-29861,0.0
84565,5.2853125,-29855,0.0
84566,5.285375,-29856,0.0
84567,5.2854375,-29858,0.0
84568,5.2855,-29862,0.0
84569,5.2855625,-29870,0.0
84570,5.285625,-29871,0.0
84571,5.2856875,-29865,0.0
84572,5.28575,-29869,0.0
84573,5.2858125,-29875,0.0
84574,5.285875,-29872,0.0
84575,5.2859375,-29873,0.0
84576,5.286,-29873,0.0
84577,5.2860625,-29875,0.0
84578,5.286125,-29879,0.0
84579,5.2861875,-29877,0.0
84580,5.28625,-29875,0.0
84581,5.2863125,-29876,0.0
84582,5.286375,-29874,0.0
84583,5.2864375,-29876,0.0
84584,5.2865,-29875,0.0
84585,5.2865625,-29872,0.0
84586,5.286625,-29875,0.0
84587,5.2866875,-29874,0.0
84588,5.28675,-29869,0.0
84589,5.2868125,-29875,0.0
84590,5.286875,-29880,0.0
84591,5.2869375,-29878,0.0
84592,5.287,-29879,0.0
84593,5.2870625,-29877,0.0
84594,5.287125,-29871,0.0
84595,5.2871875,-29873,0.0
84596,5.28725,-29872,0.0
84597,5.2873125,-29876,0.0
84598,5.287375,-29878,0.0
84599,5.2874375,-29873,0.0
84600,5.2875,-29873,0.0
84601,5.2875625,-29873,0.0
84602,5.287625,-29871,0.0
84603,5.2876875,-29871,0.0
84604,5.28775,-29871,0.0
84605,5.2878125,-29876,0.0
84606,5.287875,-29873,0.0
84607,5.2879375,-29877,0.0
84608,5.288,-29875,0.0
84609,5.2880625,-29878,0.0
84610,5.288125,-29875,0.0
84611,5.2881875,-29871,0.0
84612,5.28825,-29869,0.0
84613,5.2883125,-29868,0.0
84614,5.288375,-29876,0.0
84615,5.2884375,-29875,0.0
84616,5.2885,-29872,0.0
84617,5.2885625,-29872,0.0
84618,5.288625,-29876,0.0
84619,5.2886875,-29873,0.0
84620,5.28875,-29872,0.0
84621,5.2888125,-29874,0.0
84622,5.288875,-29876,0.0
84623,5.2889375,-29880,0.0
84624,5.289,-29871,0.0
84625,5.2890625,-29870,0.0
84626,5.289125,-29873,0.0
84627,5.2891875,-29877,0.0
84628,5.28925,-29881,0.0
84629,5.2893125,-29880,0.0
84630,5.289375,-29879,0.0
84631,5.2894375,-29873,0.0
84632,5.2895,-29876,0.0
84633,5.2895625,-29874,0.0
84634,5.289625,-29867,0.0
84635,5.2896875,-29871,0.0
84636,5.28975,-29871,0.0
84637,5.2898125,-29876,0.0
84638,5.289875,-29879,0.0
84639,5.2899375,-29871,0.0
84640,5.29,-29872,0.0
84641,5.2900625,-29869,0.0
84642,5.290125,-29865,0.0
84643,5.2901875,-29863,0.0
84644,5.29025,-29870,0.0
84645,5.2903125,-29873,0.0
84646,5.290375,-29870,0.0
84647,5.2904375,-29874,0.0
84648,5.2905,-29879,0.0
84649,5.2905625,-29875,0.0
84650,5.290625,-29869,0.0
84651,5.2906875,-29863,0.0
84652,5.29075,-29868,0.0
84653,5.2908125,-29878,0.0
84654,5.290875,-29877,0.0
84655,5.2909375,-29876,0.0
84656,5.291,-29869,0.0
84657,5.2910625,-29866,0.0
84658,5.291125,-29868,0.0
84659,5.2911875,-29862,0.0
84660,5.29125,-29861,0.0
84661,5.2913125,-29865,0.0
84662,5.291375,-29867,0.0
84663,5.2914375,-29867,0.0
84664,5.2915,-29863,0.0
84665,5.2915625,-29867,0.0
84666,5.291625,-29875,0.0
84667,5.2916875,-29872,0.0
84668,5.29175,-29874,0.0
84669,5.2918125,-29878,0.0
84670,5.291875,-29877,0.0
84671,5.2919375,-29873,0.0
84672,5.292,-29876,0.0
84673,5.2920625,-29879,0.0
84674,5.292125,-29884,0.0
84675,5.2921875,-29882,0.0
84676,5.29225,-29879,0.0
84677,5.2923125,-29874,0.0
84678,5.292375,-29872,0.0
84679,5.2924375,-29875,0.0
